timestamp;temperatura;umidade;pressao;qualidade;luminosidade
2024-03-02T18:35:54-04:00;31,48;70,88;1005,13;33,66;0
2024-03-02T18:36:24-04:00;31,51;70,82;1005,13;33,66;0
2024-03-02T18:36:54-04:00;31,52;70,74;1005,12;33,66;0
2024-03-02T18:37:24-04:00;31,54;70,75;1005,11;33,58;0
2024-03-02T18:37:54-04:00;31,54;70,84;1005,1;33,56;0
2024-03-02T18:38:24-04:00;31,55;71;1005,09;33,58;0
2024-03-02T18:38:54-04:00;31,55;70,88;1005,08;33,58;0
2024-03-02T18:39:24-04:00;31,55;70,88;1005,07;33,58;0
2024-03-02T18:39:54-04:00;31,56;70,88;1005,06;33,56;0
2024-03-02T18:40:24-04:00;31,55;71,6;1005,05;33,53;0
2024-03-02T18:40:54-04:00;31,53;72;1005,04;33,58;0
2024-03-02T18:41:24-04:00;31,44;73,17;1005,05;33,79;0
2024-03-02T18:41:54-04:00;31,36;73;1005,05;33,79;0
2024-03-02T18:42:24-04:00;31,31;72,59;1005,04;33,97;0
2024-03-02T18:42:54-04:00;31,26;72,8;1005,03;34,05;0
2024-03-02T18:43:24-04:00;31,22;73,37;1005,02;34;0
2024-03-02T18:43:54-04:00;31,15;73,85;1005,01;34,13;0
2024-03-02T18:44:24-04:00;31,08;74,21;1004,99;34,18;0
2024-03-02T18:44:54-04:00;31,01;74,72;1004,99;34,23;0
2024-03-02T18:45:24-04:00;30,92;74,96;1004,98;34,29;0
2024-03-02T18:45:54-04:00;30,86;74,68;1004,97;34,61;0
2024-03-02T18:46:24-04:00;30,8;75,49;1004,97;34,66;0
2024-03-02T18:46:54-04:00;30,75;75,69;1004,95;34,53;0
2024-03-02T18:47:24-04:00;30,7;75,96;1004,95;34,66;0
2024-03-02T18:47:54-04:00;30,63;76,29;1004,95;34,69;0
2024-03-02T18:48:24-04:00;30,57;76,33;1004,95;34,72;0
2024-03-02T18:48:54-04:00;30,52;76,47;1004,95;34,82;0
2024-03-02T18:49:24-04:00;30,47;76,82;1004,95;34,82;0
2024-03-02T18:49:54-04:00;30,42;77,03;1004,95;35,07;0
2024-03-02T18:50:24-04:00;30,37;77,07;1004,95;35,02;0
2024-03-02T18:50:54-04:00;30,32;77;1004,96;35,21;0
2024-03-02T18:51:24-04:00;30,27;77,43;1004,97;35,21;0
2024-03-02T18:51:54-04:00;30,21;77,8;1004,98;35,16;0
2024-03-02T18:52:24-04:00;30,16;77,83;1005;35,35;0
2024-03-02T18:52:54-04:00;30,11;77,93;1005,01;35,27;0
2024-03-02T18:53:24-04:00;30,08;78,28;1005,03;35,44;0
2024-03-02T18:53:54-04:00;30,07;78,08;1005,05;35,47;0
2024-03-02T18:54:24-04:00;30,04;78,17;1005,05;35,44;0
2024-03-02T18:54:54-04:00;29,97;78,78;1005,06;35,7;0
2024-03-02T18:55:24-04:00;29,92;79,15;1005,06;35,72;0
2024-03-02T18:55:54-04:00;29,9;79,06;1005,07;35,84;0
2024-03-02T18:56:24-04:00;29,89;79,01;1005,07;35,75;0
2024-03-02T18:56:54-04:00;29,88;79,12;1005,07;35,75;0
2024-03-02T18:57:24-04:00;29,88;79,09;1005,07;35,67;0
2024-03-02T18:57:54-04:00;29,89;78,86;1005,05;35,78;0
2024-03-02T18:58:24-04:00;29,89;78,82;1005,04;35,64;0
2024-03-02T18:58:54-04:00;29,9;78,69;1005,03;35,58;2
2024-03-02T18:59:24-04:00;29,91;78,61;1005,02;35,75;0
2024-03-02T18:59:54-04:00;29,93;78,38;1005,01;35,67;0
2024-03-02T19:00:24-04:00;29,94;78,56;1005;35,61;0
2024-03-02T19:00:54-04:00;29,95;78,61;1005;35,55;0
2024-03-02T19:01:24-04:00;29,96;79;1005;35,47;0
2024-03-02T19:01:54-04:00;29,96;78,64;1005;35,5;0
2024-03-02T19:02:24-04:00;29,97;78,69;1005,01;35,47;0
2024-03-02T19:02:54-04:00;29,98;78,57;1005,01;35,44;0
2024-03-02T19:03:24-04:00;29,98;78,59;1005,01;35,41;100
2024-03-02T19:03:54-04:00;29,99;78,51;1005,03;35,3;100
2024-03-02T19:04:24-04:00;30,01;78,57;1005,03;35,3;100
2024-03-02T19:04:54-04:00;30,04;78,1;1005,04;35,3;100
2024-03-02T19:05:24-04:00;30,07;78,15;1005,05;35,33;100
2024-03-02T19:05:54-04:00;30,09;78,06;1005,05;35,27;100
2024-03-02T19:06:24-04:00;30,1;78,12;1005,06;34,88;100
2024-03-02T19:06:54-04:00;30,11;78,35;1005,06;35,16;100
2024-03-02T19:07:24-04:00;30,1;78,47;1005,06;35,24;100
2024-03-02T19:07:54-04:00;30,1;78,67;1005,07;35,07;100
2024-03-02T19:08:24-04:00;30,1;78,88;1005,07;35,07;100
2024-03-02T19:08:54-04:00;30,08;78,95;1005,07;35,19;100
2024-03-02T19:09:24-04:00;30,08;78,81;1005,08;35,38;100
2024-03-02T19:09:54-04:00;30,07;78,78;1005,08;35,21;100
2024-03-02T19:10:24-04:00;30,06;78,68;1005,07;35,47;100
2024-03-02T19:10:54-04:00;30,03;78,85;1005,07;35,55;100
2024-03-02T19:11:24-04:00;30,02;78,81;1005,07;35,52;100
2024-03-02T19:11:54-04:00;30,01;78,99;1005,06;35,47;100
2024-03-02T19:12:24-04:00;30;79,06;1005,06;35,38;100
2024-03-02T19:12:54-04:00;30;78,85;1005,05;35,19;100
2024-03-02T19:13:24-04:00;30;78,88;1005,05;35,44;100
2024-03-02T19:13:54-04:00;30;78,89;1005,05;35,52;100
2024-03-02T19:14:24-04:00;29,99;79;1005,04;35,35;100
2024-03-02T19:14:54-04:00;29,97;79,02;1005,04;35,55;100
2024-03-02T19:15:24-04:00;29,96;79,04;1005,03;35,47;100
2024-03-02T19:15:54-04:00;29,96;79,03;1005,03;35,52;100
2024-03-02T19:16:24-04:00;29,96;79,02;1005,03;35,58;100
2024-03-02T19:16:54-04:00;29,96;78,98;1005,02;35,47;100
2024-03-02T19:17:24-04:00;29,97;78,99;1005,01;35,33;100
2024-03-02T19:17:54-04:00;29,98;79;1005,01;35,44;100
2024-03-02T19:18:24-04:00;29,99;78,95;1005,01;35,41;100
2024-03-02T19:18:54-04:00;30,01;78,91;1005,01;35,27;100
2024-03-02T19:19:24-04:00;30,01;78,81;1005,01;35,52;100
2024-03-02T19:19:54-04:00;30,01;78,81;1005,02;35,35;100
2024-03-02T19:20:24-04:00;30;79;1005,02;35,44;100
2024-03-02T19:20:54-04:00;30;79;1005,02;35,27;100
2024-03-02T19:21:24-04:00;30;79,07;1005,02;35,38;100
2024-03-02T19:21:54-04:00;29,98;79,2;1005,02;35,44;100
2024-03-02T19:22:24-04:00;29,97;79,22;1005,02;35,38;100
2024-03-02T19:22:54-04:00;29,97;79,24;1005,03;35,44;100
2024-03-02T19:23:24-04:00;29,97;79,07;1005,04;35,52;100
2024-03-02T19:23:54-04:00;29,96;79,18;1005,06;35,64;100
2024-03-02T19:24:24-04:00;29,95;79,47;1005,07;35,5;100
2024-03-02T19:24:54-04:00;29,95;79,52;1005,08;35,47;100
2024-03-02T19:25:24-04:00;29,96;79,52;1005,08;35,47;100
2024-03-02T19:25:54-04:00;29,95;79,44;1005,08;35,47;100
2024-03-02T19:26:24-04:00;29,95;79,48;1005,1;35,55;100
2024-03-02T19:26:54-04:00;29,97;79,07;1005,1;35,41;100
2024-03-02T19:27:24-04:00;29,99;79,14;1005,12;35,38;100
2024-03-02T19:27:54-04:00;30,02;79,05;1005,13;35,3;100
2024-03-02T19:28:24-04:00;30,04;78,96;1005,13;35,3;100
2024-03-02T19:28:54-04:00;30,06;78,96;1005,15;35,21;100
2024-03-02T19:29:24-04:00;30,08;78,96;1005,14;35,24;100
2024-03-02T19:29:54-04:00;30,1;79;1005,15;35,16;100
2024-03-02T19:30:24-04:00;30,1;79,06;1005,16;35,19;100
2024-03-02T19:30:54-04:00;30,11;79,1;1005,17;35,07;100
2024-03-02T19:31:24-04:00;30,12;79,01;1005,19;35,1;100
2024-03-02T19:31:54-04:00;30,12;78,98;1005,2;35,02;100
2024-03-02T19:32:24-04:00;30,13;79,05;1005,21;34,96;100
2024-03-02T19:32:54-04:00;30,13;79,09;1005,22;34,85;100
2024-03-02T19:33:24-04:00;30,14;79,05;1005,23;34,99;100
2024-03-02T19:33:54-04:00;30,14;79;1005,21;35,02;100
2024-03-02T19:34:24-04:00;30,14;78,86;1005,2;35,02;100
2024-03-02T19:34:54-04:00;30,13;78,85;1005,2;35,1;100
2024-03-02T19:35:24-04:00;30,13;78,91;1005,2;34,8;100
2024-03-02T19:35:54-04:00;30,12;79;1005,2;34,58;100
2024-03-02T19:36:24-04:00;30,12;78,92;1005,21;34,88;100
2024-03-02T19:36:54-04:00;30,12;78,95;1005,22;34,74;100
2024-03-02T19:37:24-04:00;30,13;78,95;1005,23;34,69;100
2024-03-02T19:37:54-04:00;30,13;78,91;1005,23;34,63;100
2024-03-02T19:38:24-04:00;30,13;78,89;1005,25;34,61;100
2024-03-02T19:38:54-04:00;30,13;78,85;1005,26;34,91;100
2024-03-02T19:39:24-04:00;30,12;78,93;1005,27;34,85;100
2024-03-02T19:39:54-04:00;30,12;78,9;1005,28;34,94;100
2024-03-02T19:40:24-04:00;30,11;79;1005,29;34,94;100
2024-03-02T19:40:54-04:00;30,11;78,81;1005,29;34,96;100
2024-03-02T19:41:24-04:00;30,11;78,58;1005,31;35,02;100
2024-03-02T19:41:54-04:00;30,1;78;1005,31;35,1;100
2024-03-02T19:42:24-04:00;30,1;78,49;1005,32;35,24;100
2024-03-02T19:42:54-04:00;30,1;78,45;1005,34;35,07;100
2024-03-02T19:43:24-04:00;30,1;78,36;1005,35;35,02;100
2024-03-02T19:43:54-04:00;30,1;78,3;1005,36;34,99;100
2024-03-02T19:44:24-04:00;30,1;78,29;1005,36;35,19;100
2024-03-02T19:44:54-04:00;30,1;78,28;1005,37;35,27;100
2024-03-02T19:45:24-04:00;30,1;78,03;1005,38;35,07;100
2024-03-02T19:45:54-04:00;30,1;78,09;1005,39;35,1;100
2024-03-02T19:46:24-04:00;30,09;78,25;1005,39;34,96;100
2024-03-02T19:46:54-04:00;30,09;78,22;1005,4;34,94;100
2024-03-02T19:47:24-04:00;30,08;78,12;1005,4;34,96;100
2024-03-02T19:47:54-04:00;30,07;78,16;1005,41;35,1;100
2024-03-02T19:48:24-04:00;30,07;78,1;1005,41;35,02;100
2024-03-02T19:48:54-04:00;30,05;78,14;1005,42;35,19;100
2024-03-02T19:49:24-04:00;30,04;78,08;1005,43;35,1;100
2024-03-02T19:49:54-04:00;30,04;78,1;1005,44;35,07;100
2024-03-02T19:50:24-04:00;30,05;78,17;1005,45;35,05;100
2024-03-02T19:50:54-04:00;30,06;78,17;1005,47;34,99;100
2024-03-02T19:51:24-04:00;30,06;78;1005,47;35,02;100
2024-03-02T19:51:54-04:00;30,05;78;1005,48;35,1;100
2024-03-02T19:52:24-04:00;30,05;78;1005,49;34,96;100
2024-03-02T19:52:54-04:00;30,06;78,03;1005,5;35,02;100
2024-03-02T19:53:24-04:00;30,06;78;1005,51;34,96;100
2024-03-02T19:53:54-04:00;30,06;78,16;1005,52;34,99;100
2024-03-02T19:54:24-04:00;30,07;78,25;1005,53;34,82;100
2024-03-02T19:54:54-04:00;30,07;78,21;1005,53;34,94;100
2024-03-02T19:55:24-04:00;30,08;78,24;1005,54;35,05;100
2024-03-02T19:55:54-04:00;30,08;78,26;1005,54;34,88;100
2024-03-02T19:56:24-04:00;30,08;78,07;1005,55;34,91;100
2024-03-02T19:56:54-04:00;30,07;78,13;1005,55;34,91;100
2024-03-02T19:57:24-04:00;30,06;78,07;1005,57;34,94;100
2024-03-02T19:57:54-04:00;30,05;78,11;1005,58;34,94;100
2024-03-02T19:58:24-04:00;30,03;77,96;1005,59;35,02;100
2024-03-02T19:58:54-04:00;30,03;78,12;1005,6;34,99;100
2024-03-02T19:59:24-04:00;30,03;78,12;1005,61;34,94;100
2024-03-02T19:59:54-04:00;30,03;78,12;1005,61;35,02;100
2024-03-02T20:00:24-04:00;30,03;78,12;1005,62;34,96;100
2024-03-02T20:00:54-04:00;30,02;78,14;1005,62;34,96;100
2024-03-02T20:01:24-04:00;30,01;78,2;1005,62;34,99;100
2024-03-02T20:01:54-04:00;30;78,15;1005,63;34,91;100
2024-03-02T20:02:24-04:00;30;78,15;1005,62;34,99;100
2024-03-02T20:02:54-04:00;29,99;78,12;1005,63;35,07;100
2024-03-02T20:03:24-04:00;29,99;78,07;1005,63;34,99;100
2024-03-02T20:03:54-04:00;29,99;78,07;1005,63;34,91;100
2024-03-02T20:04:24-04:00;29,99;77,98;1005,63;34,91;100
2024-03-02T20:04:54-04:00;30;77,89;1005,64;34,74;100
2024-03-02T20:05:24-04:00;30,01;77,96;1005,65;34,82;100
2024-03-02T20:05:54-04:00;30,02;77,78;1005,65;34,85;100
2024-03-02T20:06:24-04:00;30;78,03;1005,67;34,77;100
2024-03-02T20:06:54-04:00;30,01;78,09;1005,68;34,82;100
2024-03-02T20:07:24-04:00;29,99;78,25;1005,69;34,94;100
2024-03-02T20:07:54-04:00;29,98;78;1005,69;34,72;100
2024-03-02T20:08:24-04:00;29,96;78,7;1005,69;34,77;100
2024-03-02T20:08:54-04:00;29,95;78,71;1005,7;34,8;100
2024-03-02T20:09:24-04:00;29,96;78,62;1005,71;34,91;100
2024-03-02T20:09:54-04:00;29,97;78,45;1005,71;34,69;100
2024-03-02T20:10:24-04:00;29,99;78,32;1005,72;34,72;100
2024-03-02T20:10:54-04:00;30;78;1005,73;34,72;100
2024-03-02T20:11:24-04:00;30,01;78,59;1005,73;34,66;100
2024-03-02T20:11:54-04:00;30,02;78,57;1005,74;34,72;100
2024-03-02T20:12:24-04:00;30,02;78,45;1005,75;34,85;100
2024-03-02T20:12:54-04:00;30,03;78,46;1005,76;34,8;100
2024-03-02T20:13:24-04:00;30,04;78,38;1005,76;34,58;100
2024-03-02T20:13:54-04:00;30,05;78,27;1005,76;34,58;100
2024-03-02T20:14:24-04:00;30,05;78,29;1005,77;34,82;100
2024-03-02T20:14:54-04:00;30,04;78,4;1005,76;34,74;100
2024-03-02T20:15:24-04:00;30,03;78,36;1005,76;34,55;100
2024-03-02T20:15:54-04:00;30,02;78,51;1005,75;34,74;100
2024-03-02T20:16:24-04:00;30,03;78,42;1005,76;34,61;100
2024-03-02T20:16:54-04:00;30,03;78,29;1005,77;34,72;100
2024-03-02T20:17:24-04:00;30,03;78,42;1005,77;34,66;100
2024-03-02T20:17:54-04:00;30,03;78,45;1005,77;34,61;100
2024-03-02T20:18:24-04:00;30,03;78,51;1005,78;34,74;100
2024-03-02T20:18:54-04:00;30,03;78,32;1005,78;34,69;100
2024-03-02T20:19:24-04:00;30,04;78,43;1005,79;34,55;100
2024-03-02T20:19:54-04:00;30,04;78,46;1005,79;34,63;100
2024-03-02T20:20:24-04:00;30,04;78,54;1005,79;34,63;100
2024-03-02T20:20:54-04:00;30,05;78,5;1005,79;34,55;100
2024-03-02T20:21:24-04:00;30,06;78,4;1005,8;34,58;100
2024-03-02T20:21:54-04:00;30,06;78,34;1005,8;34,55;100
2024-03-02T20:22:24-04:00;30,07;78,26;1005,8;34,53;100
2024-03-02T20:22:54-04:00;30,07;78,38;1005,81;34,61;100
2024-03-02T20:23:24-04:00;30,07;78,44;1005,82;34,47;100
2024-03-02T20:23:54-04:00;30,07;78,5;1005,83;34,61;100
2024-03-02T20:24:24-04:00;30,06;78,38;1005,84;34,47;100
2024-03-02T20:24:54-04:00;30,05;78,72;1005,85;34,42;100
2024-03-02T20:25:24-04:00;30,05;78,6;1005,86;34,53;100
2024-03-02T20:25:54-04:00;30,04;79;1005,87;34,55;100
2024-03-02T20:26:24-04:00;30,05;78,58;1005,88;34,45;100
2024-03-02T20:26:54-04:00;30,05;78,63;1005,89;34,42;100
2024-03-02T20:27:24-04:00;30,04;78,81;1005,9;34,5;100
2024-03-02T20:27:54-04:00;30,02;79;1005,91;34,34;100
2024-03-02T20:28:24-04:00;30,01;79,08;1005,92;34,74;100
2024-03-02T20:28:54-04:00;30,01;78,89;1005,94;34,55;100
2024-03-02T20:29:24-04:00;30,01;78,81;1005,95;34,5;100
2024-03-02T20:29:54-04:00;30,01;78,77;1005,97;34,5;100
2024-03-02T20:30:24-04:00;30,01;78,72;1005,98;34,39;100
2024-03-02T20:30:54-04:00;30;78,79;1005,99;34,47;100
2024-03-02T20:31:24-04:00;30;78,82;1006;34,39;100
2024-03-02T20:31:54-04:00;30;79;1006;34,5;100
2024-03-02T20:32:24-04:00;30;78,72;1006,01;34,39;100
2024-03-02T20:32:54-04:00;30;78,75;1006,02;34,45;100
2024-03-02T20:33:24-04:00;29,99;78,88;1006,03;34,55;100
2024-03-02T20:33:54-04:00;30;78,65;1006,04;34,45;100
2024-03-02T20:34:24-04:00;30;78,57;1006,04;34,5;100
2024-03-02T20:34:54-04:00;30,01;78,6;1006,06;34,45;100
2024-03-02T20:35:24-04:00;30,02;78,4;1006,07;34,61;100
2024-03-02T20:35:54-04:00;30,02;78,56;1006,09;34,47;100
2024-03-02T20:36:24-04:00;30,03;78,65;1006,1;34,39;100
2024-03-02T20:36:54-04:00;30,05;78,57;1006,11;34,31;100
2024-03-02T20:37:24-04:00;30,07;78,51;1006,12;34,08;100
2024-03-02T20:37:54-04:00;30,09;78,57;1006,12;34,18;100
2024-03-02T20:38:24-04:00;30,1;79;1006,14;33,97;100
2024-03-02T20:38:54-04:00;30,12;78,76;1006,14;34,21;100
2024-03-02T20:39:24-04:00;30,13;78,59;1006,15;34,15;100
2024-03-02T20:39:54-04:00;30,15;78,53;1006,16;34,05;100
2024-03-02T20:40:24-04:00;30,16;78;1006,16;34,34;100
2024-03-02T20:40:54-04:00;30,17;78,3;1006,16;34,15;100
2024-03-02T20:41:24-04:00;30,17;78,27;1006,16;34,23;100
2024-03-02T20:41:54-04:00;30,16;78,18;1006,16;34,21;100
2024-03-02T20:42:24-04:00;30,15;78,32;1006,17;34,26;100
2024-03-02T20:42:54-04:00;30,13;78,39;1006,18;34,21;100
2024-03-02T20:43:24-04:00;30,13;78,37;1006,18;34,13;100
2024-03-02T20:43:54-04:00;30,13;78,36;1006,18;34,23;100
2024-03-02T20:44:24-04:00;30,13;78,42;1006,18;34,31;100
2024-03-02T20:44:54-04:00;30,12;78,38;1006,19;34,31;100
2024-03-02T20:45:24-04:00;30,12;78,38;1006,19;34,34;100
2024-03-02T20:45:54-04:00;30,11;78,5;1006,19;34,29;100
2024-03-02T20:46:24-04:00;30,11;78,56;1006,2;34,18;100
2024-03-02T20:46:54-04:00;30,12;78,54;1006,21;34,15;100
2024-03-02T20:47:24-04:00;30,13;78,5;1006,21;34,21;100
2024-03-02T20:47:54-04:00;30,15;78,5;1006,22;34,13;100
2024-03-02T20:48:24-04:00;30,16;78,46;1006,23;33,92;100
2024-03-02T20:48:54-04:00;30,17;78;1006,24;34,02;100
2024-03-02T20:49:24-04:00;30,15;79;1006,25;33,94;100
2024-03-02T20:49:54-04:00;30,14;78,83;1006,27;34,08;100
2024-03-02T20:50:24-04:00;30,13;79;1006,28;34,02;100
2024-03-02T20:50:54-04:00;30,13;78,88;1006,29;34;100
2024-03-02T20:51:24-04:00;30,14;78,58;1006,29;34,02;100
2024-03-02T20:51:54-04:00;30,15;78,64;1006,29;34,08;100
2024-03-02T20:52:24-04:00;30,15;78,62;1006,3;34;100
2024-03-02T20:52:54-04:00;30,15;78,6;1006,31;34;100
2024-03-02T20:53:24-04:00;30,15;78,58;1006,32;34,1;100
2024-03-02T20:53:54-04:00;30,16;78,53;1006,32;34,05;100
2024-03-02T20:54:24-04:00;30,16;78,43;1006,33;34,08;100
2024-03-02T20:54:54-04:00;30,16;78,45;1006,34;34,08;100
2024-03-02T20:55:24-04:00;30,16;78,45;1006,36;34,1;100
2024-03-02T20:55:54-04:00;30,16;78;1006,37;34,15;100
2024-03-02T20:56:24-04:00;30,17;78;1006,38;33,84;100
2024-03-02T20:56:54-04:00;30,18;78;1006,39;33,97;100
2024-03-02T20:57:24-04:00;30,19;78,4;1006,4;33,84;100
2024-03-02T20:57:54-04:00;30,19;78,4;1006,41;33,87;100
2024-03-02T20:58:24-04:00;30,2;78,16;1006,43;33,92;100
2024-03-02T20:58:54-04:00;30,21;78,21;1006,45;33,81;100
2024-03-02T20:59:24-04:00;30,21;78,37;1006,45;33,74;100
2024-03-02T20:59:54-04:00;30,2;78,57;1006,46;33,87;100
2024-03-02T21:00:24-04:00;30,2;78,28;1006,47;33,81;100
2024-03-02T21:00:54-04:00;30,2;78,3;1006,48;33,89;100
2024-03-02T21:01:24-04:00;30,2;78,39;1006,49;33,76;100
2024-03-02T21:01:54-04:00;30,19;78,62;1006,5;33,76;100
2024-03-02T21:02:24-04:00;30,19;78,7;1006,52;33,81;100
2024-03-02T21:02:54-04:00;30,18;78,58;1006,53;33,76;100
2024-03-02T21:03:24-04:00;30,17;78,74;1006,53;33,81;100
2024-03-02T21:03:54-04:00;30,13;78,99;1006,54;33,92;100
2024-03-02T21:04:24-04:00;30,09;79,36;1006,54;33,84;100
2024-03-02T21:04:54-04:00;30,05;79,44;1006,54;33,87;100
2024-03-02T21:05:24-04:00;30,01;79,44;1006,54;33,84;100
2024-03-02T21:05:54-04:00;29,99;79,44;1006,54;33,81;100
2024-03-02T21:06:24-04:00;29,97;79,45;1006,52;33,97;100
2024-03-02T21:06:54-04:00;29,97;79,35;1006,52;33,94;100
2024-03-02T21:07:24-04:00;29,96;79,14;1006,52;34,02;100
2024-03-02T21:07:54-04:00;29,97;79,18;1006,51;34,13;100
2024-03-02T21:08:24-04:00;29,99;79,08;1006,52;33,94;100
2024-03-02T21:08:54-04:00;30;79,04;1006,52;34,02;100
2024-03-02T21:09:24-04:00;30,01;78,91;1006,53;33,97;100
2024-03-02T21:09:54-04:00;30,02;78,91;1006,53;34;100
2024-03-02T21:10:24-04:00;30,04;78,91;1006,54;34,05;100
2024-03-02T21:10:54-04:00;30,05;78,96;1006,55;34,02;100
2024-03-02T21:11:24-04:00;30,06;79;1006,56;33,92;100
2024-03-02T21:11:54-04:00;30,07;78,95;1006,58;33,89;100
2024-03-02T21:12:24-04:00;30,08;78,91;1006,6;34,02;100
2024-03-02T21:12:54-04:00;30,08;78,98;1006,61;33,97;100
2024-03-02T21:13:24-04:00;30,08;78,99;1006,62;33,89;100
2024-03-02T21:13:54-04:00;30,09;78,92;1006,64;33,87;100
2024-03-02T21:14:24-04:00;30,1;78,69;1006,64;33,89;100
2024-03-02T21:14:54-04:00;30,12;78,79;1006,65;33,76;100
2024-03-02T21:15:24-04:00;30,13;78,72;1006,67;33,63;100
2024-03-02T21:15:54-04:00;30,13;78,83;1006,68;33,66;100
2024-03-02T21:16:24-04:00;30,13;78,83;1006,69;33,79;100
2024-03-02T21:16:54-04:00;30,1;79,02;1006,7;33,81;100
2024-03-02T21:17:24-04:00;30,08;78,84;1006,71;33,84;100
2024-03-02T21:17:54-04:00;30,08;79;1006,71;33,71;100
2024-03-02T21:18:24-04:00;30,08;78,78;1006,71;33,74;100
2024-03-02T21:18:54-04:00;30,09;78,61;1006,71;33,58;100
2024-03-02T21:19:24-04:00;30,11;78,71;1006,72;33,81;100
2024-03-02T21:19:54-04:00;30,12;78,86;1006,73;33,66;100
2024-03-02T21:20:24-04:00;30,11;78,92;1006,74;33,76;100
2024-03-02T21:20:54-04:00;30,1;79;1006,76;33,61;100
2024-03-02T21:21:24-04:00;30,07;79,03;1006,78;33,61;100
2024-03-02T21:21:54-04:00;30,04;79,05;1006,79;33,71;100
2024-03-02T21:22:24-04:00;30,01;78,9;1006,81;33,81;100
2024-03-02T21:22:54-04:00;29,99;79,02;1006,82;33,71;100
2024-03-02T21:23:24-04:00;29,98;78,93;1006,84;33,81;100
2024-03-02T21:23:54-04:00;29,98;79;1006,84;33,71;100
2024-03-02T21:24:24-04:00;29,97;79,19;1006,85;33,61;100
2024-03-02T21:24:54-04:00;29,97;78,93;1006,86;33,84;100
2024-03-02T21:25:24-04:00;29,98;78,93;1006,87;33,81;100
2024-03-02T21:25:54-04:00;30,01;78,57;1006,87;33,58;100
2024-03-02T21:26:24-04:00;30,02;78,72;1006,89;33,58;100
2024-03-02T21:26:54-04:00;30,03;78,51;1006,9;33,66;100
2024-03-02T21:27:24-04:00;30,06;78,52;1006,9;33,41;100
2024-03-02T21:27:54-04:00;30,09;78,26;1006,9;33,46;100
2024-03-02T21:28:24-04:00;30,12;78,1;1006,9;33,41;100
2024-03-02T21:28:54-04:00;30,14;78,09;1006,9;33,28;100
2024-03-02T21:29:24-04:00;30,17;78,01;1006,91;33,38;100
2024-03-02T21:29:54-04:00;30,2;77,99;1006,91;33,26;100
2024-03-02T21:30:24-04:00;30,22;77,93;1006,91;33,33;100
2024-03-02T21:30:54-04:00;30,24;77,83;1006,91;33,23;100
2024-03-02T21:31:24-04:00;30,25;78,12;1006,92;33,18;100
2024-03-02T21:31:54-04:00;30,27;77,6;1006,93;33,23;100
2024-03-02T21:32:24-04:00;30,28;77,72;1006,92;33,28;100
2024-03-02T21:32:54-04:00;30,29;78,1;1006,92;33,23;100
2024-03-02T21:33:24-04:00;30,29;78;1006,92;33,21;100
2024-03-02T21:33:54-04:00;30,29;77,81;1006,92;33,16;100
2024-03-02T21:34:24-04:00;30,29;77,97;1006,92;33,18;100
2024-03-02T21:34:54-04:00;30,28;78,06;1006,93;33,26;100
2024-03-02T21:35:24-04:00;30,27;78,18;1006,94;33,16;100
2024-03-02T21:35:54-04:00;30,26;77,87;1006,95;33,13;100
2024-03-02T21:36:24-04:00;30,26;77,97;1006,96;33,11;100
2024-03-02T21:36:54-04:00;30,27;78,04;1006,97;33,18;100
2024-03-02T21:37:24-04:00;30,28;77,83;1006,97;33,03;100
2024-03-02T21:37:54-04:00;30,29;78,17;1006,97;33,06;100
2024-03-02T21:38:24-04:00;30,29;78;1006,98;33,06;100
2024-03-02T21:38:54-04:00;30,3;78,01;1006,99;33,11;100
2024-03-02T21:39:24-04:00;30,31;78,23;1007;32,98;100
2024-03-02T21:39:54-04:00;30,3;78,24;1007;33,08;100
2024-03-02T21:40:24-04:00;30,27;77,96;1007,01;33,06;100
2024-03-02T21:40:54-04:00;30,25;78,3;1007,03;33,11;100
2024-03-02T21:41:24-04:00;30,23;78,4;1007,05;33,08;100
2024-03-02T21:41:54-04:00;30,22;78,39;1007,06;32,98;100
2024-03-02T21:42:24-04:00;30,2;78,57;1007,07;33,18;100
2024-03-02T21:42:54-04:00;30,18;78,74;1007,07;33,16;100
2024-03-02T21:43:24-04:00;30,17;78,67;1007,08;33,16;100
2024-03-02T21:43:54-04:00;30,15;78,79;1007,11;33,18;100
2024-03-02T21:44:24-04:00;30,14;78,83;1007,12;33,13;100
2024-03-02T21:44:54-04:00;30,14;78,83;1007,13;33,23;100
2024-03-02T21:45:24-04:00;30,13;79;1007,14;33,21;100
2024-03-02T21:45:54-04:00;30,12;78,82;1007,15;33,18;100
2024-03-02T21:46:24-04:00;30,12;78,86;1007,15;33,23;100
2024-03-02T21:46:54-04:00;30,1;78,86;1007,16;33,13;100
2024-03-02T21:47:24-04:00;30,07;79,04;1007,16;33,23;100
2024-03-02T21:47:54-04:00;30,06;79,04;1007,16;33,13;100
2024-03-02T21:48:24-04:00;30,04;79,1;1007,17;33,21;100
2024-03-02T21:48:54-04:00;30,03;79,11;1007,16;33,28;100
2024-03-02T21:49:24-04:00;30,03;79,13;1007,17;33,26;100
2024-03-02T21:49:54-04:00;30,02;79,11;1007,17;33,33;100
2024-03-02T21:50:24-04:00;30,02;79,1;1007,17;33,16;100
2024-03-02T21:50:54-04:00;30,03;79,14;1007,17;33,23;100
2024-03-02T21:51:24-04:00;30,04;79,07;1007,17;33,31;100
